Country,Family_Type,Season,Pattern,Hour,Total_Electricity_Usage,Mother_Action,Mother_Consumption,Stepfather_Action,Stepfather_Consumption,Child1_Action,Child1_Consumption,Stepchild1_Action,Stepchild1_Consumption,Stepchild2_Action,Stepchild2_Consumption,Heating_Action,Heating_Consumption,Cooling_Action,Cooling_Consumption
USA,Blended Family,Summer,Weekday,11,0.6,Working,0.0,Working,0.0,School,0.0,School,0.0,School,0.0,No-Heating-Needed,0.0,Afternoon-Cooling,0.6
USA,Blended Family,Summer,Weekday,12,2.0,Lunch,0.2,Lunch,0.2,Lunch,0.2,Lunch,0.2,Lunch,0.2,No-Heating-Needed,0.0,Peak-Cooling,1.0
USA,Blended Family,Summer,Weekday,13,1.0,Working,0.0,Working,0.0,School,0.0,School,0.0,School,0.0,No-Heating-Needed,0.0,Peak-Cooling,1.0
USA,Blended Family,Summer,Weekday,14,1.0,Working,0.0,Working,0.0,School,0.0,School,0.0,School,0.0,No-Heating-Needed,0.0,Peak-Cooling,1.0
USA,Blended Family,Summer,Weekday,15,0.6,Working,0.0,Working,0.0,School,0.0,School,0.0,School,0.0,No-Heating-Needed,0.0,Afternoon-Cooling,0.6
USA,Blended Family,Summer,Weekday,16,0.6,Working,0.0,Working,0.0,School,0.0,School,0.0,School,0.0,No-Heating-Needed,0.0,Afternoon-Cooling,0.6
USA,Blended Family,Summer,Weekday,17,1.4,Commuting,0.0,Commuting,0.0,After-School-Activity,0.3,After-School-Activity,0.3,After-School-Activity,0.3,No-Heating-Needed,0.0,Evening-Cooling,0.5
USA,Blended Family,Summer,Weekday,18,2.0,Dinner,0.3,Dinner,0.3,Dinner,0.3,Dinner,0.3,Dinner,0.3,No-Heating-Needed,0.0,Evening-Cooling,0.5
USA,Blended Family,Summer,Weekday,19,1.5,Evening-TV,0.2,Evening-TV,0.2,Homework,0.2,Homework,0.2,Homework,0.2,No-Heating-Needed,0.0,Evening-Cooling,0.5
USA,Blended Family,Summer,Weekday,20,1.0,Relaxing,0.1,Relaxing,0.1,Relaxing,0.1,Relaxing,0.1,Relaxing,0.1,No-Heating-Needed,0.0,Nighttime-Cooling,0.5
USA,Blended Family,Summer,Weekday,21,1.0,Preparing-Bed,0.1,Preparing-Bed,0.1,Preparing-Bed,0.1,Preparing-Bed,0.1,Preparing-Bed,0.1,No-Heating-Needed,0.0,Nighttime-Cooling,0.5
USA,Blended Family,Summer,Weekday,22,0.6,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,No-Heating-Needed,0.0,Nighttime-Cooling,0.5
USA,Blended Family,Summer,Weekday,23,0.6,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,No-Heating-Needed,0.0,Nighttime-Cooling,0.5
USA,Blended Family,Spring,Weekday,0,0.4,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.3,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,1,0.4,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.3,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,2,0.4,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.3,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,3,0.4,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.3,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,4,0.4,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.3,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,5,0.4,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.3,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,6,0.7,Morning-Routine,0.1,Morning-Routine,0.1,Morning-Routine,0.1,Morning-Routine,0.1,Morning-Routine,0.1,Morning-Heating,0.2,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,7,1.4,Breakfast,0.3,Breakfast,0.3,Breakfast,0.2,Breakfast,0.2,Breakfast,0.2,Morning-Heating,0.2,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,8,0.0,Commuting,0.0,Commuting,0.0,School,0.0,School,0.0,School,0.0,No-Heating-Needed,0.0,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,9,0.0,Working,0.0,Working,0.0,School,0.0,School,0.0,School,0.0,No-Heating-Needed,0.0,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,10,0.0,Working,0.0,Working,0.0,School,0.0,School,0.0,School,0.0,No-Heating-Needed,0.0,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,11,0.0,Working,0.0,Working,0.0,School,0.0,School,0.0,School,0.0,No-Heating-Needed,0.0,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,12,1.1,Lunch,0.2,Lunch,0.2,Lunch,0.1,Lunch,0.1,Lunch,0.1,No-Heating-Needed,0.0,Afternoon-Cooling,0.4
USA,Blended Family,Spring,Weekday,13,0.4,Working,0.0,Working,0.0,School,0.0,School,0.0,School,0.0,No-Heating-Needed,0.0,Afternoon-Cooling,0.4
USA,Blended Family,Spring,Weekday,14,0.4,Working,0.0,Working,0.0,School,0.0,School,0.0,School,0.0,No-Heating-Needed,0.0,Afternoon-Cooling,0.4
USA,Blended Family,Spring,Weekday,15,0.4,Working,0.0,Working,0.0,School,0.0,School,0.0,School,0.0,No-Heating-Needed,0.0,Afternoon-Cooling,0.4
USA,Blended Family,Spring,Weekday,16,0.4,Working,0.0,Working,0.0,School,0.0,School,0.0,School,0.0,No-Heating-Needed,0.0,Afternoon-Cooling,0.4
USA,Blended Family,Spring,Weekday,17,1.2,Commuting,0.0,Commuting,0.0,Homework,0.2,Homework,0.2,Homework,0.2,Evening-Heating,0.2,Afternoon-Cooling,0.4
USA,Blended Family,Spring,Weekday,18,1.7,Dinner,0.3,Dinner,0.3,Dinner,0.3,Dinner,0.3,Dinner,0.3,Evening-Heating,0.2,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,19,1.2,Family-Time,0.2,Family-Time,0.2,Family-Time,0.2,Family-Time,0.2,Family-Time,0.2,Evening-Heating,0.2,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,20,0.7,Relaxing,0.1,Relaxing,0.1,Relaxing,0.1,Relaxing,0.1,Relaxing,0.1,Evening-Heating,0.2,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,21,1.0,Dinner-Preparation,0.2,Dinner-Preparation,0.2,Watching-TV,0.1,Watching-TV,0.1,Watching-TV,0.1,Nighttime-Heating,0.3,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,22,0.56,Watching-TV,0.1,Watching-TV,0.1,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.3,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,23,0.4,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.3,No-Cooling-Needed,0.0
USA,Blended Family,Summer,Weekend,0,0.6,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,No-Heating-Needed,0.0,Nighttime-Cooling,0.5
USA,Blended Family,Summer,Weekend,1,0.6,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,No-Heating-Needed,0.0,Nighttime-Cooling,0.5
USA,Blended Family,Summer,Weekend,2,0.6,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,No-Heating-Needed,0.0,Nighttime-Cooling,0.5
USA,Blended Family,Summer,Weekend,3,0.6,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,No-Heating-Needed,0.0,Nighttime-Cooling,0.5
USA,Blended Family,Summer,Weekend,4,0.6,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,No-Heating-Needed,0.0,Nighttime-Cooling,0.5
USA,Blended Family,Summer,Weekend,5,0.6,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,No-Heating-Needed,0.0,Nighttime-Cooling,0.5
USA,Blended Family,Summer,Weekend,6,0.9,Morning-Prep,0.1,Morning-Prep,0.1,Morning-Prep,0.1,Morning-Prep,0.1,Morning-Prep,0.1,No-Heating-Needed,0.0,Morning-Cooling,0.4
USA,Blended Family,Summer,Weekend,7,1.9,Breakfast,0.3,Breakfast,0.3,Breakfast,0.3,Breakfast,0.3,Breakfast,0.3,No-Heating-Needed,0.0,Morning-Cooling,0.4
USA,Blended Family,Summer,Weekend,8,1.4,Relaxing,0.1,Relaxing,0.1,Video-Games,0.2,Video-Games,0.2,Video-Games,0.2,No-Heating-Needed,0.0,Afternoon-Cooling,0.6
USA,Blended Family,Summer,Weekend,9,2.3,Gardening,0.5,Barbecue,0.6,Video-Games,0.2,Video-Games,0.2,Video-Games,0.2,No-Heating-Needed,0.0,Afternoon-Cooling,0.6
USA,Blended Family,Summer,Weekend,10,2.3,Gardening,0.5,Barbecue,0.6,Video-Games,0.2,Video-Games,0.2,Video-Games,0.2,No-Heating-Needed,0.0,Afternoon-Cooling,0.6
USA,Blended Family,Summer,Weekend,11,1.6,Swimming,0.2,Swimming,0.2,Swimming,0.2,Swimming,0.2,Swimming,0.2,No-Heating-Needed,0.0,Afternoon-Cooling,0.6
USA,Blended Family,Summer,Weekend,12,1.6,Swimming,0.2,Swimming,0.2,Swimming,0.2,Swimming,0.2,Swimming,0.2,No-Heating-Needed,0.0,Afternoon-Cooling,0.6
USA,Blended Family,Summer,Weekend,13,2.1,Lunch,0.3,Lunch,0.3,Lunch,0.3,Lunch,0.3,Lunch,0.3,No-Heating-Needed,0.0,Afternoon-Cooling,0.6
USA,Blended Family,Summer,Weekend,14,2.1,Reading,0.1,Video-Games,0.2,Bike-Riding,0.4,Bike-Riding,0.4,Bike-Riding,0.4,No-Heating-Needed,0.0,Afternoon-Cooling,0.6
USA,Blended Family,Summer,Weekend,15,2.1,Reading,0.1,Video-Games,0.2,Bike-Riding,0.4,Bike-Riding,0.4,Bike-Riding,0.4,No-Heating-Needed,0.0,Afternoon-Cooling,0.6
USA,Blended Family,Summer,Weekend,16,2.4,Cooking,0.4,Video-Games,0.2,Bike-Riding,0.4,Bike-Riding,0.4,Bike-Riding,0.4,No-Heating-Needed,0.0,Afternoon-Cooling,0.6
USA,Blended Family,Summer,Weekend,17,1.9,Dinner,0.3,Dinner,0.3,Dinner,0.3,Dinner,0.3,Dinner,0.3,No-Heating-Needed,0.0,Evening-Cooling,0.4
USA,Blended Family,Summer,Weekend,18,1.4,Family-Time,0.2,Family-Time,0.2,Family-Time,0.2,Family-Time,0.2,Family-Time,0.2,No-Heating-Needed,0.0,Evening-Cooling,0.4
USA,Blended Family,Summer,Weekend,19,1.9,TV-Watching,0.3,TV-Watching,0.3,TV-Watching,0.3,TV-Watching,0.3,TV-Watching,0.3,No-Heating-Needed,0.0,Evening-Cooling,0.4
USA,Blended Family,Summer,Weekend,20,1.9,TV-Watching,0.3,TV-Watching,0.3,TV-Watching,0.3,TV-Watching,0.3,TV-Watching,0.3,No-Heating-Needed,0.0,Evening-Cooling,0.4
USA,Blended Family,Summer,Weekend,21,2.0,TV-Watching,0.3,TV-Watching,0.3,TV-Watching,0.3,TV-Watching,0.3,TV-Watching,0.3,No-Heating-Needed,0.0,Nighttime-Cooling,0.5
USA,Blended Family,Summer,Weekend,22,0.6,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,No-Heating-Needed,0.0,Nighttime-Cooling,0.5
USA,Blended Family,Summer,Weekend,23,0.6,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,No-Heating-Needed,0.0,Nighttime-Cooling,0.5
