Country,Family_Type,Season,Pattern,Hour,Total_Electricity_Usage,Single-Mother_Action,Single-Mother_Consumption,Child1_Action,Child1_Consumption,Child2_Action,Child2_Consumption,Heating_Action,Heating_Consumption,Cooling_Action,Cooling_Consumption
USA,Single-Parent Family,Spring,Weekend,13,0.3,Child1-Playtime,0.1,Outdoor-Play,0.1,Outdoor-Play,0.1,No-Heating-Needed,0.0,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekend,14,0.3,Child2-Playtime,0.1,Outdoor-Play,0.1,Outdoor-Play,0.1,No-Heating-Needed,0.0,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekend,15,0.06,Napping,0.02,Napping,0.02,Napping,0.02,No-Heating-Needed,0.0,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekend,16,1.1,Cooking,0.5,Playing-Video-Games,0.3,Playing-Video-Games,0.3,No-Heating-Needed,0.0,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekend,17,0.9,Dinner,0.4,Dinner,0.1,Dinner,0.1,Evening-Heating,0.3,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekend,18,1.0,Family-TV-Time,0.3,Family-TV-Time,0.2,Family-TV-Time,0.2,Evening-Heating,0.3,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekend,19,0.7,Reading,0.2,Reading,0.1,Reading,0.1,Evening-Heating,0.3,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekend,20,0.6,Child1-Bedtime-Routine,0.1,Bedtime-Routine,0.1,Bedtime-Routine,0.1,Evening-Heating,0.3,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekend,21,0.44,Child2-Bedtime-Routine,0.1,Sleeping,0.02,Sleeping,0.02,Evening-Heating,0.3,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekend,22,0.54,Relaxing,0.2,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.3,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekend,23,0.36,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.3,No-Cooling-Needed,0.0
USA,Single-Parent Family,Summer,Weekday,0,0.46,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,No-Heating-Needed,0.0,Nighttime-Cooling,0.4
USA,Single-Parent Family,Summer,Weekday,1,0.46,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,No-Heating-Needed,0.0,Nighttime-Cooling,0.4
USA,Single-Parent Family,Summer,Weekday,2,0.46,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,No-Heating-Needed,0.0,Nighttime-Cooling,0.4
USA,Single-Parent Family,Summer,Weekday,3,0.46,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,No-Heating-Needed,0.0,Nighttime-Cooling,0.4
USA,Single-Parent Family,Summer,Weekday,4,0.46,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,No-Heating-Needed,0.0,Nighttime-Cooling,0.4
USA,Single-Parent Family,Summer,Weekday,5,0.46,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,No-Heating-Needed,0.0,Nighttime-Cooling,0.4
USA,Single-Parent Family,Summer,Weekday,6,0.5,Morning Routine,0.1,Waking Up,0.05,Waking Up,0.05,No-Heating-Needed,0.0,Morning-Cooling,0.3
USA,Single-Parent Family,Summer,Weekday,7,0.8,Breakfast,0.3,Breakfast,0.1,Breakfast,0.1,No-Heating-Needed,0.0,Morning-Cooling,0.3
USA,Single-Parent Family,Summer,Weekday,8,1.1,Working-from-home,0.5,School,0.0,School,0.0,No-Heating-Needed,0.0,Afternoon-Cooling,0.6
USA,Single-Parent Family,Summer,Weekday,9,1.1,Working-from-home,0.5,School,0.0,School,0.0,No-Heating-Needed,0.0,Afternoon-Cooling,0.6
USA,Single-Parent Family,Summer,Weekday,10,1.1,Working-from-home,0.5,School,0.0,School,0.0,No-Heating-Needed,0.0,Afternoon-Cooling,0.6
USA,Single-Parent Family,Summer,Weekday,11,1.1,Working-from-home,0.5,School,0.0,School,0.0,No-Heating-Needed,0.0,Afternoon-Cooling,0.6
USA,Single-Parent Family,Summer,Weekday,12,1.2,Lunch,0.2,Lunch,0.0,Lunch,0.0,No-Heating-Needed,0.0,Peak-Cooling,1.0
USA,Single-Parent Family,Summer,Weekday,13,1.5,Working-from-home,0.5,School,0.0,School,0.0,No-Heating-Needed,0.0,Peak-Cooling,1.0
USA,Single-Parent Family,Summer,Weekday,14,1.5,Working-from-home,0.5,School,0.0,School,0.0,No-Heating-Needed,0.0,Peak-Cooling,1.0
USA,Single-Parent Family,Summer,Weekday,15,1.5,Working-from-home,0.5,School,0.0,School,0.0,No-Heating-Needed,0.0,Peak-Cooling,1.0
USA,Single-Parent Family,Summer,Weekday,16,1.1,Working-from-home,0.5,School,0.0,School,0.0,No-Heating-Needed,0.0,Afternoon-Cooling,0.6
USA,Single-Parent Family,Summer,Weekday,17,1.3,Preparing Dinner,0.4,Homework,0.2,Homework,0.2,No-Heating-Needed,0.0,Evening-Cooling,0.5
USA,Single-Parent Family,Summer,Weekday,18,1.0,Dinner,0.3,Dinner,0.1,Dinner,0.1,No-Heating-Needed,0.0,Evening-Cooling,0.5
USA,Single-Parent Family,Summer,Weekday,19,1.1,Family Time,0.2,Playing Video Games,0.3,Playing Outside,0.1,No-Heating-Needed,0.0,Evening-Cooling,0.5
USA,Single-Parent Family,Summer,Weekday,20,1.1,Watching TV,0.3,Watching TV,0.2,Watching TV,0.2,No-Heating-Needed,0.0,Nighttime-Cooling,0.4
USA,Single-Parent Family,Summer,Weekday,21,0.7,Family Time,0.2,Preparing for Bed,0.05,Preparing for Bed,0.05,No-Heating-Needed,0.0,Nighttime-Cooling,0.4
USA,Single-Parent Family,Summer,Weekday,22,0.54,Preparing for Bed,0.1,Sleeping,0.02,Sleeping,0.02,No-Heating-Needed,0.0,Nighttime-Cooling,0.4
USA,Single-Parent Family,Summer,Weekday,23,0.46,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,No-Heating-Needed,0.0,Nighttime-Cooling,0.4
