Country,Family_Type,Season,Pattern,Hour,Total_Electricity_Usage,Mother_Action,Mother_Consumption,Stepfather_Action,Stepfather_Consumption,Child1_Action,Child1_Consumption,Stepchild1_Action,Stepchild1_Consumption,Stepchild2_Action,Stepchild2_Consumption,Heating_Action,Heating_Consumption,Cooling_Action,Cooling_Consumption
USA,Blended Family,Summer,Weekday,8,1.3,Breakfast,0.2,Breakfast,0.2,Breakfast,0.1,Breakfast,0.1,Breakfast,0.1,No-Heating-Needed,0.0,Morning-Cooling,0.6
USA,Blended Family,Summer,Weekday,9,1.8,Working-from-home,0.5,Working-from-home,0.5,School,0.0,School,0.0,School,0.0,No-Heating-Needed,0.0,Daytime-Cooling,0.8
USA,Blended Family,Summer,Weekday,10,1.8,Working-from-home,0.5,Working-from-home,0.5,School,0.0,School,0.0,School,0.0,No-Heating-Needed,0.0,Daytime-Cooling,0.8
USA,Blended Family,Summer,Weekday,11,1.8,Working-from-home,0.5,Working-from-home,0.5,School,0.0,School,0.0,School,0.0,No-Heating-Needed,0.0,Daytime-Cooling,0.8
USA,Blended Family,Summer,Weekday,12,1.4,Lunch,0.2,Lunch,0.2,Lunch,0.0,Lunch,0.0,Lunch,0.0,No-Heating-Needed,0.0,Daytime-Cooling,1.0
USA,Blended Family,Summer,Weekday,13,2.0,Working-from-home,0.5,Working-from-home,0.5,School,0.0,School,0.0,School,0.0,No-Heating-Needed,0.0,Daytime-Cooling,1.0
USA,Blended Family,Summer,Weekday,14,2.0,Working-from-home,0.5,Working-from-home,0.5,School,0.0,School,0.0,School,0.0,No-Heating-Needed,0.0,Daytime-Cooling,1.0
USA,Blended Family,Summer,Weekday,15,2.0,Working-from-home,0.5,Working-from-home,0.5,School,0.0,School,0.0,School,0.0,No-Heating-Needed,0.0,Daytime-Cooling,1.0
USA,Blended Family,Summer,Weekday,16,2.6,Preparing-dinner,0.4,Preparing-dinner,0.4,Homework,0.3,Homework,0.3,Homework,0.3,No-Heating-Needed,0.0,Afternoon-Cooling,0.9
USA,Blended Family,Summer,Weekday,17,1.8,Dinner,0.3,Dinner,0.3,Dinner,0.1,Dinner,0.1,Dinner,0.1,No-Heating-Needed,0.0,Afternoon-Cooling,0.9
USA,Blended Family,Summer,Weekday,18,1.3,Family-time-TV,0.3,Family-time-TV,0.3,Playing-outside,0.0,Playing-outside,0.0,Playing-outside,0.0,No-Heating-Needed,0.0,Evening-Cooling,0.7
USA,Blended Family,Summer,Weekday,19,1.6,Family-time-TV,0.3,Family-time-TV,0.3,Family-time-TV,0.1,Family-time-TV,0.1,Family-time-TV,0.1,No-Heating-Needed,0.0,Evening-Cooling,0.7
USA,Blended Family,Summer,Weekday,20,1.2,Preparing-bedtime,0.2,Preparing-bedtime,0.2,Preparing-bedtime,0.1,Preparing-bedtime,0.1,Preparing-bedtime,0.1,No-Heating-Needed,0.0,Nighttime-Cooling,0.5
USA,Blended Family,Summer,Weekday,21,0.6,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,No-Heating-Needed,0.0,Nighttime-Cooling,0.5
USA,Blended Family,Summer,Weekday,22,0.6,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,No-Heating-Needed,0.0,Nighttime-Cooling,0.5
USA,Blended Family,Summer,Weekday,23,0.6,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,No-Heating-Needed,0.0,Nighttime-Cooling,0.5
USA,Blended Family,Spring,Weekday,0,0.3,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.2,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,1,0.3,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.2,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,2,0.3,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.2,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,3,0.3,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.2,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,4,0.3,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.2,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,5,0.3,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.2,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,6,0.4,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Morning-Heating,0.3,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,7,1.3,Morning-Routine,0.3,Morning-Exercise,0.1,Morning-Routine,0.2,Morning-Routine,0.2,Morning-Routine,0.2,Morning-Heating,0.3,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,8,0.0,Commuting,0.0,Commuting,0.0,School,0.0,School,0.0,School,0.0,No-Heating-Needed,0.0,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,9,0.0,Working,0.0,Working,0.0,School,0.0,School,0.0,School,0.0,No-Heating-Needed,0.0,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,10,0.0,Working,0.0,Working,0.0,School,0.0,School,0.0,School,0.0,No-Heating-Needed,0.0,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,11,0.0,Working,0.0,Working,0.0,School,0.0,School,0.0,School,0.0,No-Heating-Needed,0.0,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,12,0.7,Lunch,0.2,Lunch,0.2,School-Lunch,0.1,School-Lunch,0.1,School-Lunch,0.1,No-Heating-Needed,0.0,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,13,0.0,Working,0.0,Working,0.0,School,0.0,School,0.0,School,0.0,No-Heating-Needed,0.0,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,14,0.0,Working,0.0,Working,0.0,School,0.0,School,0.0,School,0.0,No-Heating-Needed,0.0,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,15,0.0,Working,0.0,Working,0.0,School,0.0,School,0.0,School,0.0,No-Heating-Needed,0.0,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,16,0.0,Working,0.0,Working,0.0,School,0.0,School,0.0,School,0.0,No-Heating-Needed,0.0,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,17,1.2,Commuting,0.0,Commuting,0.0,Homework,0.3,Homework,0.3,Homework,0.3,Evening-Heating,0.3,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,18,2.2,Cooking-Dinner,0.5,Cooking-Dinner,0.5,Dinner,0.3,Dinner,0.3,Dinner,0.3,Evening-Heating,0.3,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,19,1.9,Family-Time,0.2,Family-Time,0.2,Playing-Video-Games,0.4,Playing-Video-Games,0.4,Playing-Video-Games,0.4,Evening-Heating,0.3,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,20,1.5,Watching-TV,0.3,Watching-TV,0.3,Family-Time,0.2,Family-Time,0.2,Family-Time,0.2,Evening-Heating,0.3,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,21,0.7,Preparing-Bed,0.1,Preparing-Bed,0.1,Preparing-Bed,0.1,Preparing-Bed,0.1,Preparing-Bed,0.1,Nighttime-Heating,0.2,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,22,0.3,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.2,No-Cooling-Needed,0.0
USA,Blended Family,Spring,Weekday,23,0.3,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.2,No-Cooling-Needed,0.0
USA,Blended Family,Summer,Weekend,0,0.6,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,No-Heating-Needed,0.0,Nighttime-Cooling,0.5
USA,Blended Family,Summer,Weekend,1,0.6,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,No-Heating-Needed,0.0,Nighttime-Cooling,0.5
USA,Blended Family,Summer,Weekend,2,0.6,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,No-Heating-Needed,0.0,Nighttime-Cooling,0.5
USA,Blended Family,Summer,Weekend,3,0.6,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,No-Heating-Needed,0.0,Nighttime-Cooling,0.5
USA,Blended Family,Summer,Weekend,4,0.6,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,No-Heating-Needed,0.0,Nighttime-Cooling,0.5
USA,Blended Family,Summer,Weekend,5,0.6,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,No-Heating-Needed,0.0,Nighttime-Cooling,0.5
USA,Blended Family,Summer,Weekend,6,0.6,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,No-Heating-Needed,0.0,Nighttime-Cooling,0.5
USA,Blended Family,Summer,Weekend,7,1.2,Morning-Prep,0.1,Morning-Exercise,0.2,Morning-Prep,0.1,Morning-Prep,0.1,Morning-Prep,0.1,No-Heating-Needed,0.0,Morning-Cooling,0.6
USA,Blended Family,Summer,Weekend,8,2.1,Breakfast,0.3,Breakfast,0.3,Breakfast,0.3,Breakfast,0.3,Breakfast,0.3,No-Heating-Needed,0.0,Morning-Cooling,0.6
USA,Blended Family,Summer,Weekend,9,3.7,Gardening,0.5,Working-Home-Office,0.5,Playing-Outdoors,0.6,Video-Games,0.4,Swimming,0.7,No-Heating-Needed,0.0,Afternoon-Cooling,1.0
USA,Blended Family,Summer,Weekend,10,3.7,Gardening,0.5,Working-Home-Office,0.5,Playing-Outdoors,0.6,Video-Games,0.4,Swimming,0.7,No-Heating-Needed,0.0,Afternoon-Cooling,1.0
USA,Blended Family,Summer,Weekend,11,3.7,Gardening,0.5,Working-Home-Office,0.5,Playing-Outdoors,0.6,Video-Games,0.4,Swimming,0.7,No-Heating-Needed,0.0,Afternoon-Cooling,1.0
USA,Blended Family,Summer,Weekend,12,2.0,Lunch,0.2,Lunch,0.2,Lunch,0.2,Lunch,0.2,Lunch,0.2,No-Heating-Needed,0.0,Afternoon-Cooling,1.0
USA,Blended Family,Summer,Weekend,13,3.3,Relaxing,0.1,Working-Home-Office,0.5,Playing-Outdoors,0.6,Video-Games,0.4,Swimming,0.7,No-Heating-Needed,0.0,Afternoon-Cooling,1.0
USA,Blended Family,Summer,Weekend,14,3.3,Relaxing,0.1,Working-Home-Office,0.5,Playing-Outdoors,0.6,Video-Games,0.4,Swimming,0.7,No-Heating-Needed,0.0,Afternoon-Cooling,1.0
USA,Blended Family,Summer,Weekend,15,3.3,Relaxing,0.1,Working-Home-Office,0.5,Playing-Outdoors,0.6,Video-Games,0.4,Swimming,0.7,No-Heating-Needed,0.0,Afternoon-Cooling,1.0
USA,Blended Family,Summer,Weekend,16,2.2,Cooking,0.4,Working-Home-Office,0.5,Snack-Time,0.1,Snack-Time,0.1,Snack-Time,0.1,No-Heating-Needed,0.0,Afternoon-Cooling,1.0
USA,Blended Family,Summer,Weekend,17,2.3,Dinner,0.3,Dinner,0.3,Dinner,0.3,Dinner,0.3,Dinner,0.3,No-Heating-Needed,0.0,Evening-Cooling,0.8
USA,Blended Family,Summer,Weekend,18,1.8,Family-TV,0.2,Family-TV,0.2,Family-TV,0.2,Family-TV,0.2,Family-TV,0.2,No-Heating-Needed,0.0,Evening-Cooling,0.8
USA,Blended Family,Summer,Weekend,19,1.8,Family-TV,0.2,Family-TV,0.2,Family-TV,0.2,Family-TV,0.2,Family-TV,0.2,No-Heating-Needed,0.0,Evening-Cooling,0.8
USA,Blended Family,Summer,Weekend,20,1.8,Family-TV,0.2,Family-TV,0.2,Family-TV,0.2,Family-TV,0.2,Family-TV,0.2,No-Heating-Needed,0.0,Evening-Cooling,0.8
USA,Blended Family,Summer,Weekend,21,1.1,Reading,0.1,Reading,0.1,Reading,0.1,Reading,0.1,Reading,0.1,No-Heating-Needed,0.0,Nighttime-Cooling,0.6
USA,Blended Family,Summer,Weekend,22,1.1,Preparing-Bed,0.1,Preparing-Bed,0.1,Preparing-Bed,0.1,Preparing-Bed,0.1,Preparing-Bed,0.1,No-Heating-Needed,0.0,Nighttime-Cooling,0.6
USA,Blended Family,Summer,Weekend,23,0.7,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,No-Heating-Needed,0.0,Nighttime-Cooling,0.6
